"","Close","High","Low","Open","Volume"
"2004-04-16",2.10663185541311,2.1539297542735,2.05098726851852,2.12054300213675,6910611
"2004-04-19",1.99534268162393,2.12054300213675,1.98143153490029,2.10663185541311,8618927
"2004-04-20",2.00368936965812,2.03429389245014,1.95639147079772,1.98143153490029,6236145
"2004-04-21",2.04264058048433,2.07880956196581,2.01760051638177,2.01760051638177,6101887
"2004-04-22",2.06489841524216,2.07046287393162,2.03151166310541,2.04264058048433,3617293
"2004-04-23",2.00368936965812,2.07880956196581,2.00090714031339,2.07046287393162,3782786
"2004-04-26",1.99812491096866,2.02594720441595,1.98143153490029,2.00368936965812,2761123
"2004-04-27",1.94804478276353,2.02316497507122,1.93969809472935,1.99534268162393,5270796
"2004-04-28",1.96473815883191,1.98977822293447,1.87014236111111,1.9452625534188,6774513
"2004-04-29",1.96473815883191,2.01481828703704,1.95360924145299,1.96473815883191,5411255
"2004-04-30",1.98977822293447,2.03429389245014,1.95639147079772,1.95917370014245,4771468
"2004-05-10",1.91744025997151,2.00925382834758,1.91187580128205,1.9925604522792,3590924
"2004-05-11",1.94248032407407,1.94804478276353,1.8979646545584,1.91744025997151,2443107
"2004-05-12",1.9925604522792,1.99812491096866,1.93413363603989,1.94248032407407,2997941
"2004-05-13",1.98699599358974,2.00368936965812,1.96752038817664,1.9925604522792,2731366
"2004-05-14",1.93135140669516,1.98977822293447,1.9257869480057,1.98143153490029,2936895
"2004-05-17",1.90909357193732,1.95639147079772,1.90074688390313,1.93135140669516,2864953
"2004-05-18",1.96752038817664,1.96752038817664,1.90631134259259,1.92022248931624,2234901
"2004-05-19",1.95917370014245,1.9925604522792,1.93969809472935,1.97030261752137,3165565
"2004-05-20",1.93413363603989,1.98699599358974,1.92300471866097,1.95917370014245,2027089
"2004-05-21",1.94804478276353,1.95360924145299,1.92300471866097,1.92300471866097,1379114
"2004-05-24",1.93135140669516,1.98143153490029,1.92856917735043,1.94804478276353,2138472
"2004-05-25",1.90352911324786,1.94804478276353,1.8979646545584,1.93135140669516,2758384
"2004-05-26",1.85901344373219,1.91744025997151,1.84510229700855,1.90352911324786,4405323
"2004-05-27",1.95360924145299,1.97586707621083,1.85901344373219,1.86457790242165,6280757
"2004-05-28",1.96752038817664,1.96752038817664,1.93135140669516,1.95360924145299,3193031
"2004-05-31",2.07046287393162,2.14836529558405,2.03151166310541,2.05933395655271,14833913
"2004-06-01",2.07880956196581,2.12054300213675,2.07046287393162,2.09828516737892,9767510
"2004-06-02",2.15949421296296,2.18731650641026,2.07602733262108,2.09272070868946,16192206
"2004-06-03",2.09550293803419,2.14836529558405,2.07880956196581,2.14836529558405,6878122
"2004-06-04",2.07324510327635,2.10941408475783,2.06489841524216,2.09272070868946,4538796
"2004-06-07",2.01203605769231,2.07880956196581,2.00368936965812,2.07324510327635,4077004
"2004-06-08",1.95360924145299,2.02872943376068,1.95082701210826,2.00368936965812,4031424
"2004-06-09",1.9257869480057,1.96473815883191,1.91744025997151,1.94804478276353,3887789
"2004-06-10",1.92022248931624,1.94248032407407,1.90631134259259,1.9257869480057,3171248
"2004-06-11",1.92022248931624,1.98977822293447,1.8979646545584,1.92300471866097,3725591
"2004-06-14",1.86736013176638,1.91187580128205,1.84232006766382,1.8979646545584,3666796
"2004-06-15",1.98143153490029,2.02872943376068,1.84232006766382,1.85901344373219,5295282
"2004-06-16",1.95639147079772,1.98699599358974,1.93413363603989,1.98143153490029,3317098
"2004-06-17",1.8979646545584,1.95639147079772,1.88127127849003,1.95639147079772,2913721
"2004-06-18",1.9257869480057,1.93969809472935,1.88405350783476,1.8979646545584,2700508
"2004-06-21",1.92022248931624,1.9257869480057,1.85901344373219,1.90352911324786,1916451
"2004-06-22",1.92856917735043,1.9452625534188,1.8979646545584,1.92022248931624,2473812
"2004-06-23",1.91187580128205,1.94804478276353,1.8979646545584,1.93969809472935,1731162
"2004-06-24",1.87570681980057,1.93135140669516,1.87014236111111,1.90352911324786,2759182
"2004-06-25",1.86179567307692,1.9257869480057,1.85901344373219,1.87014236111111,3103844
"2004-06-28",1.73381312321937,1.87014236111111,1.72546643518519,1.84510229700855,5999953
"2004-06-29",1.78667548076923,1.79502216880342,1.73103089387464,1.73381312321937,3576755
"2004-07-01",1.8311911502849,1.84232006766382,1.74494204059829,1.7644176460114,3650686
"2004-07-02",1.81171554487179,1.84232006766382,1.80058662749288,1.83675560897436,2735630
"2004-07-05",1.79780439814815,1.82562669159544,1.7838932514245,1.81449777421652,1682130
"2004-07-06",1.80893331552707,1.8311911502849,1.79780439814815,1.79780439814815,2088629
"2004-07-07",1.77554656339031,1.81449777421652,1.76719987535612,1.80893331552707,1923263
"2004-07-08",1.76163541666667,1.78111102207977,1.75885318732194,1.77276433404558,1828827
"2004-07-09",1.74494204059829,1.82006223290598,1.73937758190883,1.77276433404558,2320243
"2004-07-12",1.70320860042735,1.75607095797721,1.69764414173789,1.74494204059829,3556331
"2004-07-13",1.717119747151,1.72824866452991,1.70042637108262,1.70877305911681,1379240
"2004-07-14",1.69764414173789,1.73103089387464,1.6698218482906,1.717119747151,2381433
"2004-07-15",1.73103089387464,1.74494204059829,1.69764414173789,1.70042637108262,2113052
"2004-07-16",1.7838932514245,1.79223993945869,1.72824866452991,1.73103089387464,5250215
"2004-07-19",1.7838932514245,1.80336885683761,1.75607095797721,1.78111102207977,2475375
"2004-07-20",1.74772426994302,1.7838932514245,1.74494204059829,1.7838932514245,2302144
"2004-07-21",1.72824866452991,1.75328872863248,1.72546643518519,1.74772426994302,1861981
"2004-07-22",1.68373299501425,1.74494204059829,1.67538630698006,1.73103089387464,3757114
"2004-07-23",1.65869293091168,1.68095076566952,1.61974172008547,1.68095076566952,5908841
"2004-07-26",1.65034624287749,1.68373299501425,1.64478178418803,1.66147516025641,2119731
"2004-07-27",1.63087063746439,1.66425738960114,1.61974172008547,1.65034624287749,2208980
"2004-07-28",1.64756401353276,1.66425738960114,1.62808840811966,1.63365286680912,1567867
"2004-07-29",1.67538630698006,1.67816853632479,1.64756401353276,1.64756401353276,1958987
"2004-07-30",1.65034624287749,1.68095076566952,1.64199955484331,1.67538630698006,1634092
"2004-08-02",1.63643509615385,1.64756401353276,1.6225239494302,1.64199955484331,1477232
"2004-08-03",1.62808840811966,1.64199955484331,1.6225239494302,1.63643509615385,1709906
"2004-08-04",1.67260407763533,1.70042637108262,1.61974172008547,1.62530617877493,3104425
"2004-08-05",1.64478178418803,1.69207968304843,1.64199955484331,1.66147516025641,1788359
"2004-08-06",1.64756401353276,1.66147516025641,1.64199955484331,1.64478178418803,1394539
"2004-08-09",1.65312847222222,1.67538630698006,1.62808840811966,1.64756401353276,1616402
"2004-08-10",1.65869293091168,1.66703961894587,1.62530617877493,1.65591070156695,1917343
"2004-08-11",1.64478178418803,1.66147516025641,1.63365286680912,1.65869293091168,1376076
"2004-08-12",1.61139503205128,1.63921732549858,1.59191942663818,1.63921732549858,3174146
"2004-08-13",1.62808840811966,1.66425738960114,1.60861280270655,1.61417726139601,2190821
"2004-08-16",1.63643509615385,1.67538630698006,1.61139503205128,1.63087063746439,1827408
"2004-08-17",1.63921732549858,1.64756401353276,1.61974172008547,1.64756401353276,1160324
"2004-08-18",1.65591070156695,1.68373299501425,1.64199955484331,1.64756401353276,3789165
"2004-08-19",1.64478178418803,1.66147516025641,1.62530617877493,1.64756401353276,2211079
"2004-08-20",1.66425738960114,1.6698218482906,1.63087063746439,1.64199955484331,2091954
"2004-08-23",1.64478178418803,1.67538630698006,1.63643509615385,1.6698218482906,1632675
"2004-08-24",1.65591070156695,1.66703961894587,1.63087063746439,1.63365286680912,1610465
"2004-08-25",1.64199955484331,1.66703961894587,1.63643509615385,1.66147516025641,1001120
"2004-08-26",1.61974172008547,1.64756401353276,1.61974172008547,1.64199955484331,2276229
"2004-08-27",1.60861280270655,1.63365286680912,1.59748388532764,1.61417726139601,1834285
"2004-08-30",1.63643509615385,1.65034624287749,1.59470165598291,1.60861280270655,1389317
"2004-08-31",1.66425738960114,1.67538630698006,1.64478178418803,1.66425738960114,3017262
"2004-09-01",1.62530617877493,1.66425738960114,1.61974172008547,1.66425738960114,1363167
"2004-09-02",1.6225239494302,1.64199955484331,1.60026611467236,1.6225239494302,1969788
"2004-09-03",1.61417726139601,1.63365286680912,1.61139503205128,1.6225239494302,1203302
"2004-09-06",1.61139503205128,1.61695949074074,1.59470165598291,1.61695949074074,874812
"2004-09-07",1.65034624287749,1.66147516025641,1.61417726139601,1.61417726139601,1065204
"2004-09-08",1.64478178418803,1.65591070156695,1.6225239494302,1.65034624287749,1576484
"2004-09-09",1.60026611467236,1.64478178418803,1.58635496794872,1.64478178418803,1992609
"2004-09-10",1.63921732549858,1.64478178418803,1.58079050925926,1.58635496794872,2221713
"2004-09-13",1.59470165598291,1.62530617877493,1.58079050925926,1.62530617877493,1724723
"2004-09-14",1.64478178418803,1.66147516025641,1.59748388532764,1.59748388532764,3296183
"2004-09-15",1.71155528846154,1.75328872863248,1.62808840811966,1.64478178418803,10484871
"2004-09-16",1.717119747151,1.75328872863248,1.69764414173789,1.73381312321937,6518916
"2004-09-17",1.7644176460114,1.77276433404558,1.70320860042735,1.72268420584046,9413043
"2004-09-20",1.83397337962963,1.83675560897436,1.75328872863248,1.7644176460114,12619192
"2004-09-21",1.80893331552707,1.85623121438746,1.78111102207977,1.84232006766382,10592669
"2004-09-22",1.82006223290598,1.96473815883191,1.81449777421652,1.86457790242165,25243411
"2004-09-23",1.8784890491453,1.88405350783476,1.75050649928775,1.81728000356125,9927847
"2004-09-24",1.7838932514245,1.89240019586895,1.78111102207977,1.87014236111111,13240842
"2004-09-27",1.70320860042735,1.83397337962963,1.69486191239316,1.78667548076923,7541152
"2004-09-28",1.68095076566952,1.73103089387464,1.6698218482906,1.70320860042735,6612162
"2004-09-29",1.65034624287749,1.69486191239316,1.64199955484331,1.6892974537037,7738576
"2004-09-30",1.66425738960114,1.67538630698006,1.65034624287749,1.65591070156695,3435900
"2004-10-08",1.67538630698006,1.68651522435897,1.60304834401709,1.67538630698006,4599061
"2004-10-11",1.68651522435897,1.75607095797721,1.68373299501425,1.70320860042735,7560806
"2004-10-12",1.63365286680912,1.68373299501425,1.62530617877493,1.68095076566952,5584093
"2004-10-13",1.66147516025641,1.6698218482906,1.63365286680912,1.63365286680912,3129828
"2004-10-14",1.58357273860399,1.66425738960114,1.58079050925926,1.66147516025641,6418701
"2004-10-15",1.58913719729345,1.61974172008547,1.56966159188034,1.57800827991453,4226959
"2004-10-18",1.55018598646724,1.60861280270655,1.52514592236467,1.59191942663818,5171091
"2004-10-19",1.56409713319088,1.60583057336182,1.55296821581197,1.55296821581197,3556036
"2004-10-20",1.51958146367521,1.56409713319088,1.48341248219373,1.56409713319088,4863995
"2004-10-21",1.34430101495727,1.51679923433048,1.31369649216524,1.51401700498576,18523113
"2004-10-22",1.29700311609687,1.34430101495727,1.23022961182336,1.34151878561254,11636248
"2004-10-25",1.3192609508547,1.38325222578348,1.30813203347578,1.34151878561254,7117776
"2004-10-26",1.33595432692308,1.34430101495727,1.28030974002849,1.31369649216524,4306938
"2004-10-27",1.33873655626781,1.34151878561254,1.28865642806268,1.33595432692308,4813908
"2004-10-28",1.34151878561254,1.36934107905983,1.32204318019943,1.34151878561254,5585743
"2004-10-29",1.38881668447293,1.49454139957265,1.34708324430199,1.34986547364672,15695033
"2004-11-01",1.40551006054131,1.43055012464387,1.34151878561254,1.38325222578348,6588158
"2004-11-02",1.3665588497151,1.41107451923077,1.34986547364672,1.38325222578348,3845651
"2004-11-03",1.37212330840456,1.39159891381766,1.34430101495727,1.36934107905983,3233340
"2004-11-04",1.32760763888889,1.39716337250712,1.32204318019943,1.37212330840456,3670917
"2004-11-05",1.33038986823362,1.37490553774929,1.32482540954416,1.3665588497151,2163213
"2004-11-08",1.30534980413105,1.34151878561254,1.28587419871795,1.33595432692308,2886771
"2004-11-09",1.30256757478633,1.3192609508547,1.28309196937322,1.31369649216524,2431946
"2004-11-10",1.36934107905983,1.38046999643875,1.28865642806268,1.2997853454416,5454556
"2004-11-11",1.35821216168091,1.39716337250712,1.35542993233618,1.38325222578348,7571504
"2004-11-12",1.34430101495727,1.3665588497151,1.33595432692308,1.35542993233618,3597183
"2004-11-15",1.36934107905983,1.39716337250712,1.34708324430199,1.34708324430199,3289490
"2004-11-16",1.39716337250712,1.41107451923077,1.37490553774929,1.37768776709402,5179108
"2004-11-17",1.36099439102564,1.41107451923077,1.35542993233618,1.39994560185185,2656919
"2004-11-18",1.39438114316239,1.39716337250712,1.35264770299145,1.36377662037037,3027150
"2004-11-19",1.45559018874644,1.480630252849,1.40272783119658,1.40272783119658,14905044
"2004-11-22",1.44724350071225,1.46671910612536,1.42776789529915,1.45280795940171,4472557
"2004-11-23",1.41663897792023,1.44724350071225,1.40551006054131,1.44724350071225,3386752
"2004-11-24",1.38603445512821,1.43055012464387,1.38325222578348,1.42498566595442,3354974
"2004-11-25",1.39716337250712,1.40829228988604,1.38046999643875,1.38046999643875,2276763
"2004-11-26",1.39159891381766,1.40829228988604,1.38603445512821,1.39716337250712,1737280
"2004-11-29",1.35821216168091,1.39438114316239,1.35542993233618,1.39159891381766,2346566
"2004-11-30",1.35542993233618,1.36934107905983,1.33873655626781,1.34986547364672,2860793
"2004-12-01",1.32482540954416,1.34986547364672,1.31369649216524,1.34986547364672,3752851
"2004-12-02",1.34151878561254,1.34151878561254,1.31369649216524,1.32482540954416,2075607
"2004-12-03",1.34708324430199,1.35821216168091,1.33595432692308,1.34151878561254,2154277
"2004-12-06",1.33595432692308,1.35542993233618,1.32760763888889,1.34708324430199,1908971
"2004-12-07",1.34151878561254,1.35821216168091,1.33038986823362,1.34151878561254,1966664
"2004-12-08",1.33038986823362,1.36377662037037,1.32760763888889,1.34708324430199,2597571
"2004-12-09",1.3665588497151,1.40829228988604,1.31369649216524,1.33038986823362,4328096
"2004-12-10",1.32482540954416,1.3665588497151,1.32204318019943,1.36377662037037,2271061
"2004-12-14",1.30534980413105,1.33317209757835,1.30256757478633,1.32204318019943,2262816
"2004-12-15",1.33038986823362,1.33873655626781,1.2997853454416,1.30256757478633,2405056
"2004-12-16",1.33873655626781,1.38881668447293,1.30534980413105,1.32760763888889,3622574
"2004-12-17",1.31647872150997,1.35264770299145,1.31091426282051,1.3192609508547,2059533
"2004-12-20",1.30256757478633,1.31647872150997,1.2997853454416,1.31369649216524,3002280
"2004-12-21",1.30256757478633,1.32760763888889,1.28587419871795,1.30256757478633,2420394
"2004-12-22",1.33317209757835,1.33595432692308,1.29422088675214,1.30256757478633,3833753
"2004-12-23",1.30813203347578,1.34986547364672,1.30813203347578,1.32760763888889,1738410
"2004-12-24",1.29143865740741,1.32204318019943,1.28587419871795,1.31091426282051,1769134
"2004-12-27",1.2719630519943,1.29143865740741,1.2524874465812,1.29143865740741,2700952
"2004-12-28",1.25526967592593,1.26918082264957,1.24414075854701,1.26918082264957,1850912
"2004-12-29",1.24692298789174,1.26918082264957,1.24414075854701,1.25526967592593,2057579
"2004-12-30",1.2246651531339,1.25526967592593,1.21631846509972,1.24692298789174,3678576
"2004-12-31",1.22744738247863,1.24692298789174,1.2246651531339,1.2246651531339,1752143
"2005-01-04",1.20797177706553,1.22744738247863,1.19127840099715,1.22744738247863,1760832
"2005-01-05",1.19127840099715,1.21631846509972,1.16067387820513,1.20797177706553,3222144
"2005-01-06",1.20797177706553,1.22744738247863,1.18849617165242,1.20240731837607,2666413
"2005-01-07",1.2051895477208,1.23022961182336,1.19127840099715,1.2246651531339,1886151
"2005-01-10",1.22744738247863,1.22744738247863,1.16623833689459,1.2051895477208,2632055
"2005-01-12",1.21075400641026,1.23301184116809,1.19406063034188,1.23022961182336,1638669
"2005-01-13",1.22188292378917,1.23022961182336,1.20240731837607,1.21075400641026,1600774
"2005-01-14",1.20240731837607,1.23022961182336,1.19962508903134,1.2246651531339,1604770
"2005-01-17",1.13285158475783,1.19406063034188,1.12172266737892,1.19406063034188,3171407
"2005-01-18",1.12450489672365,1.14398050213675,1.10502929131054,1.13285158475783,2591786
"2005-01-19",1.10781152065527,1.13285158475783,1.10502929131054,1.12450489672365,1685394
"2005-01-20",1.06607808048433,1.10781152065527,1.05773139245014,1.10781152065527,3948938
"2005-01-21",1.1773672542735,1.20240731837607,1.02156241096866,1.0632958511396,10037864
"2005-01-24",1.19406063034188,1.24414075854701,1.16902056623932,1.23022961182336,6458370
"2005-01-25",1.14954496082621,1.19127840099715,1.13841604344729,1.18849617165242,3500183
"2005-01-26",1.14676273148148,1.19127840099715,1.13006935541311,1.14676273148148,2537556
"2005-01-27",1.10224706196581,1.14676273148148,1.09390037393162,1.14398050213675,2525015
"2005-01-28",1.11059375,1.11337597934473,1.07720699786325,1.09946483262108,2331278
"2005-01-31",1.07998922720798,1.10502929131054,1.07164253917379,1.10502929131054,1857816
"2005-02-01",1.08833591524217,1.11615820868946,1.07998922720798,1.08277145655271,2126785
"2005-02-02",1.17458502492878,1.1773672542735,1.08833591524217,1.09111814458689,5696657
"2005-02-03",1.14954496082621,1.18571394230769,1.14676273148148,1.17458502492878,4140780
"2005-02-04",1.23022961182336,1.26918082264957,1.13006935541311,1.14676273148148,8917972
"2005-02-16",1.22744738247863,1.2524874465812,1.21075400641026,1.23022961182336,4231699
"2005-02-17",1.21910069444444,1.24135852920228,1.2051895477208,1.23022961182336,3027991
"2005-02-18",1.23022961182336,1.2524874465812,1.21631846509972,1.2246651531339,3964630
"2005-02-21",1.26083413461538,1.27752751068376,1.23857629985755,1.23857629985755,6460861
"2005-02-22",1.26918082264957,1.27474528133903,1.23022961182336,1.26083413461538,7842572
"2005-02-23",1.24970521723647,1.27752751068376,1.23301184116809,1.26918082264957,5119877
"2005-02-24",1.23857629985755,1.2524874465812,1.22188292378917,1.2524874465812,4987234
"2005-02-25",1.24135852920228,1.27474528133903,1.23857629985755,1.23857629985755,5657898
"2005-02-28",1.19684285968661,1.24414075854701,1.18571394230769,1.24135852920228,5158778
"2005-03-01",1.17458502492878,1.20240731837607,1.16902056623932,1.19684285968661,3363695
"2005-03-02",1.16902056623932,1.19406063034188,1.16345610754986,1.17458502492878,3079848
"2005-03-03",1.18571394230769,1.18849617165242,1.16067387820513,1.16902056623932,1779976
"2005-03-04",1.16345610754986,1.18571394230769,1.15510941951567,1.18571394230769,2176119
"2005-03-07",1.13006935541311,1.16902056623932,1.12728712606838,1.15510941951567,3173417
"2005-03-08",1.16067387820513,1.16902056623932,1.13285158475783,1.16902056623932,4561920
"2005-03-09",1.14398050213675,1.16902056623932,1.13006935541311,1.16345610754986,4356118
"2005-03-10",1.10781152065527,1.14119827279202,1.09946483262108,1.14119827279202,4114598
"2005-03-11",1.09668260327635,1.11059375,1.08555368589744,1.09111814458689,3626511
"2005-03-14",1.08555368589744,1.11059375,1.06886030982906,1.09668260327635,3693345
"2005-03-15",1.06051362179487,1.10502929131054,1.05216693376068,1.09111814458689,4332940
"2005-03-16",1.0438202457265,1.0632958511396,1.03547355769231,1.06051362179487,3200931
"2005-03-17",1.05494916310541,1.07164253917379,1.0438202457265,1.04660247507123,2874931
"2005-03-18",1.0438202457265,1.07720699786325,1.03547355769231,1.0632958511396,3211023
"2005-03-21",1.04660247507123,1.0632958511396,1.03547355769231,1.0438202457265,1841032
"2005-03-22",0.935313301282051,1.0632958511396,0.926966613247863,1.06051362179487,5236209
"2005-03-23",0.885233173076923,0.946442218660969,0.879668714387465,0.935313301282051,5965876
"2005-03-24",0.896362090455841,0.910273237179487,0.874104255698006,0.888015402421653,5310820
"2005-03-25",0.896362090455841,0.907491007834758,0.879668714387465,0.896362090455841,2548895
"2005-03-28",0.868539797008547,0.896362090455841,0.851846420940171,0.890797631766382,2745045
"2005-03-29",0.868539797008547,0.888015402421653,0.862975338319088,0.868539797008547,1924809
"2005-03-30",0.81289521011396,0.868539797008547,0.798984063390313,0.868539797008547,4233671
"2005-03-31",0.843499732905983,0.849064191595442,0.801766292735042,0.810112980769231,3408518
"2005-04-01",0.952006677350427,0.988175658831909,0.818459668803419,0.840717503561254,7004655
"2005-04-04",0.901926549145299,0.946442218660969,0.885233173076923,0.929748842592593,5368979
"2005-04-05",0.921402154558404,0.954788906695157,0.896362090455841,0.901926549145299,4510296
"2005-04-06",0.954788906695157,0.971482282763533,0.896362090455841,0.924184383903134,5285188
"2005-04-07",1.11059375,1.11059375,0.979828970797721,0.979828970797721,25041593
"2005-04-08",1.28309196937322,1.28309196937322,1.11337597934473,1.14398050213675,49716401
"2005-04-11",1.32482540954416,1.45002573005698,1.23579407051282,1.28587419871795,55705101
"2005-04-12",1.24135852920228,1.31647872150997,1.23579407051282,1.30813203347578,29134874
"2005-04-13",1.30813203347578,1.37768776709402,1.2524874465812,1.25805190527066,41049501
"2005-04-14",1.23022961182336,1.30534980413105,1.20797177706553,1.2997853454416,20330132
"2005-04-15",1.23857629985755,1.27752751068376,1.16902056623932,1.20240731837607,18402621
"2005-04-18",1.18293171296296,1.2246651531339,1.16067387820513,1.2246651531339,10199392
"2005-04-19",1.2719630519943,1.28309196937322,1.1773672542735,1.18293171296296,19204568
"2005-04-20",1.23857629985755,1.26918082264957,1.18849617165242,1.23022961182336,13212542
"2005-04-22",1.05773139245014,1.17458502492878,1.05494916310541,1.10781152065527,24913014
"2005-04-25",1.00486903490029,1.02156241096866,0.896362090455841,1.00765126424501,16440083
"2005-04-26",1.07720699786325,1.09946483262108,0.979828970797721,0.999304576210827,14487460
"2005-04-27",0.98539342948718,1.07720699786325,0.974264512108262,1.07720699786325,10979891
"2005-04-28",1.02990909900285,1.06886030982906,0.918619925213676,0.979828970797721,13263365
"2005-04-29",1.11894043803419,1.19406063034188,1.00765126424501,1.02990909900285,23627350
"2005-05-09",1.08833591524217,1.13841604344729,1.05773139245014,1.12728712606838,9693911
